task_id,cpu_percent,memory_rss,memory_percent_rss,net_read,timestamp,hostname
10,0.0,656556032,3.914252350255892,1108269085,2025-05-12 16:17:15.681519,jupyter-lpaciose
10,5.0,654909440,3.9044357066005455,1131342573,2025-05-12 16:17:16.682125,jupyter-lpaciose
10,12.0,653955072,3.8987459604022967,1148337816,2025-05-12 16:17:17.682675,jupyter-lpaciose
10,11.0,652808192,3.891908497159766,1166898152,2025-05-12 16:17:18.683190,jupyter-lpaciose
