task_id,cpu_percent,memory_rss,memory_percent_rss,net_read,timestamp,hostname
24,0.0,653053952,3.8933736678545947,1002785883,2025-05-12 16:17:09.719936,jupyter-lpaciose
24,8.0,653258752,3.894594643433618,1018534862,2025-05-12 16:17:10.720662,jupyter-lpaciose
24,10.0,653070336,3.8934713459009167,1039668554,2025-05-12 16:17:11.721326,jupyter-lpaciose
24,7.0,659234816,3.930222710829516,1064216460,2025-05-12 16:17:12.721920,jupyter-lpaciose
