task_id,cpu_percent,memory_rss,memory_percent_rss,net_read,timestamp,hostname
25,0.0,651776000,3.8857547802414896,1064409654,2025-05-12 16:17:12.777737,jupyter-lpaciose
25,6.0,652197888,3.8882699899342774,1083399014,2025-05-12 16:17:13.778394,jupyter-lpaciose
25,14.0,652312576,3.8889537362585305,1098797313,2025-05-12 16:17:14.778958,jupyter-lpaciose
25,3.0,650375168,3.87740330728097,1110099990,2025-05-12 16:17:15.779514,jupyter-lpaciose
