task_id,cpu_percent,memory_rss,memory_percent_rss,net_read,timestamp,hostname
0,0.0,675377152,4.026460005968128,4741636666,2025-05-14 12:50:25.550906,jupyter-lpaciose
0,2.0,675905536,4.0296101229620085,4774246284,2025-05-14 12:50:26.551870,jupyter-lpaciose
0,1.0,676438016,4.0327846594674694,4840889247,2025-05-14 12:50:27.552617,jupyter-lpaciose
0,7.0,675618816,4.027900757151376,4856484548,2025-05-14 12:50:28.553656,jupyter-lpaciose
0,76.9,650883072,3.880431326716948,4858952192,2025-05-14 12:50:29.554358,jupyter-lpaciose

0,52.0,653643776,3.896890077522182,4785829675,2025-05-14 12:50:26.781433,jupyter-lpaciose
0,21.0,670732288,3.9987682798358812,4850025729,2025-05-14 12:50:27.782008,jupyter-lpaciose
