task_id,cpu_percent,memory_rss,memory_percent_rss,net_read,timestamp,hostname
15,0.0,613281792,3.6562602104082798,863418692,2025-05-12 16:16:59.178408,jupyter-lpaciose
15,2.0,614412288,3.662999995604488,875129095,2025-05-12 16:17:00.179988,jupyter-lpaciose
15,1.0,611770368,3.647249410635088,882223435,2025-05-12 16:17:01.181377,jupyter-lpaciose
15,8.0,613011456,3.654648522643969,898171763,2025-05-12 16:17:02.182376,jupyter-lpaciose
15,70.9,635166720,3.786733660782704,910173643,2025-05-12 16:17:03.182866,jupyter-lpaciose
15,17.0,639479808,3.8124474064769336,921856128,2025-05-12 16:17:04.183726,jupyter-lpaciose
