task_id,cpu_percent,memory_rss,memory_percent_rss,net_read,timestamp,hostname
27,0.0,638246912,3.8050971334912136,974394946,2025-05-12 16:17:08.601243,jupyter-lpaciose
27,5.0,634724352,3.7840963535320142,1001761579,2025-05-12 16:17:09.601899,jupyter-lpaciose
27,7.0,636329984,3.7936688020715557,1017041120,2025-05-12 16:17:10.603594,jupyter-lpaciose
27,48.0,641228800,3.822874537921792,1037311458,2025-05-12 16:17:11.604267,jupyter-lpaciose
27,43.0,648638464,3.8670494343708532,1062815177,2025-05-12 16:17:12.605861,jupyter-lpaciose
