task_id,cpu_percent,memory_rss,memory_percent_rss,net_read,timestamp,hostname
6,0.0,659410944,3.931272749827476,4696522387,2025-05-14 12:50:21.344287,jupyter-lpaciose
6,2.0,660705280,3.938989315486903,4697909610,2025-05-14 12:50:22.345479,jupyter-lpaciose
6,0.0,660971520,3.9405765837396336,4701493422,2025-05-14 12:50:23.346428,jupyter-lpaciose
6,9.0,661405696,3.9431650519671626,4715308962,2025-05-14 12:50:24.347249,jupyter-lpaciose
6,56.9,676216832,4.031466005842124,4735782635,2025-05-14 12:50:25.348188,jupyter-lpaciose
6,36.0,672784384,4.011002455137694,4762766347,2025-05-14 12:50:26.349162,jupyter-lpaciose
6,6.0,682582016,4.069413926838167,4834872271,2025-05-14 12:50:27.350241,jupyter-lpaciose
