task_id,cpu_percent,memory_rss,memory_percent_rss,net_read,timestamp,hostname
23,0.0,638894080,3.808955416320927,947186973,2025-05-12 16:17:06.478527,jupyter-lpaciose
23,14.0,637620224,3.8013609482194024,958144792,2025-05-12 16:17:07.479274,jupyter-lpaciose
23,9.0,637702144,3.801849338451012,973873073,2025-05-12 16:17:08.479799,jupyter-lpaciose
