task_id,cpu_percent,memory_rss,memory_percent_rss,net_read,timestamp,hostname
28,0.0,651886592,3.886414107054162,1135833025,2025-05-12 16:17:16.908228,jupyter-lpaciose
28,5.0,651268096,3.882726760805512,1153330787,2025-05-12 16:17:17.908826,jupyter-lpaciose
28,6.0,656175104,3.9119813356789086,1169480550,2025-05-12 16:17:18.909343,jupyter-lpaciose
28,9.0,655843328,3.910003355240891,1188362663,2025-05-12 16:17:19.909832,jupyter-lpaciose
28,3.0,652177408,3.888147892376375,1201660992,2025-05-12 16:17:20.910323,jupyter-lpaciose
