task_id,cpu_percent,memory_rss,memory_percent_rss,net_read,timestamp,hostname
14,0.0,614469632,3.6633418687666146,879707500,2025-05-12 16:17:00.334980,jupyter-lpaciose
14,2.0,612413440,3.6510832739532213,883804159,2025-05-12 16:17:01.335608,jupyter-lpaciose
14,1.0,609570816,3.634136132916378,899793333,2025-05-12 16:17:02.336292,jupyter-lpaciose
14,8.0,616214528,3.6737445806998927,910852456,2025-05-12 16:17:03.336792,jupyter-lpaciose
14,83.9,631992320,3.7678085393078438,927674837,2025-05-12 16:17:04.337428,jupyter-lpaciose
14,19.0,635494400,3.7886872217091407,933501185,2025-05-12 16:17:05.338133,jupyter-lpaciose
