task_id,cpu_percent,memory_rss,memory_percent_rss,net_read,timestamp,hostname
1,0.0,656900096,3.9163035892286513,4683390037,2025-05-14 12:50:20.555438,jupyter-lpaciose
1,1.0,652521472,3.890199131349134,4696613608,2025-05-14 12:50:21.556090,jupyter-lpaciose
1,1.0,655151104,3.9058764577837928,4698064394,2025-05-14 12:50:22.556752,jupyter-lpaciose
1,7.0,656117760,3.9116394625167827,4702743111,2025-05-14 12:50:23.557131,jupyter-lpaciose
1,72.0,665096192,3.9651670319011614,4720056499,2025-05-14 12:50:24.557535,jupyter-lpaciose
1,24.0,656957440,3.9166454623907776,4741934938,2025-05-14 12:50:25.558264,jupyter-lpaciose
1,18.0,668057600,3.982822338773838,4774582374,2025-05-14 12:50:26.558988,jupyter-lpaciose
